user,listened,total,percentage,hits,status
RAISING_h,4,306,1.3071895424836601,2,ok
Rakko_CD,4,306,1.3071895424836601,2,ok
Rapid_3448,4,306,1.3071895424836601,2,ok
raramatsu3,4,306,1.3071895424836601,2,ok
rasuk37,4,306,1.3071895424836601,2,ok
ratton_249,4,306,1.3071895424836601,2,ok
Rcysh,4,306,1.3071895424836601,2,ok
renkapon,4,306,1.3071895424836601,2,ok
Reunion_sh,4,306,1.3071895424836601,2,ok
ri_ku,4,306,1.3071895424836601,2,ok
Ride_Az_Eru2,4,306,1.3071895424836601,2,ok
riho_maaya_xxx,4,306,1.3071895424836601,2,ok
rin_rin9,4,306,1.3071895424836601,2,ok
riris_x_riris,4,306,1.3071895424836601,2,ok
riv1_ain,4,306,1.3071895424836601,2,ok
riv1_aintyuu,4,306,1.3071895424836601,2,ok
riz_nm7,4,306,1.3071895424836601,2,ok
robin_wingfield,4,306,1.3071895424836601,2,ok
romu_243,4,306,1.3071895424836601,2,ok
Rosenfeld_rxkx,4,306,1.3071895424836601,2,ok
RP,4,306,1.3071895424836601,2,ok
rurichan_0122,4,306,1.3071895424836601,2,ok
s_azumaya,4,306,1.3071895424836601,2,ok
s_impresion255,4,306,1.3071895424836601,2,ok
s_tuitotu,4,306,1.3071895424836601,2,ok
saizeriya,4,306,1.3071895424836601,2,ok
sakunationninth,4,306,1.3071895424836601,2,ok
sanfreon,4,306,1.3071895424836601,2,ok
Saridom_T,4,306,1.3071895424836601,2,ok
satoshilipton,4,306,1.3071895424836601,2,ok
sawa1901,4,306,1.3071895424836601,2,ok
Sduet533,4,306,1.3071895424836601,2,ok
sen_J_ou,4,306,1.3071895424836601,2,ok
sharuru7,4,306,1.3071895424836601,2,ok
sherpa1024,4,306,1.3071895424836601,2,ok
Shevakari_7,4,306,1.3071895424836601,2,ok
shi_ka_lovely,4,306,1.3071895424836601,2,ok
shi_ykrn1026,4,306,1.3071895424836601,2,ok
ShiiBamboo,4,306,1.3071895424836601,2,ok
shikongiretukaoru,4,306,1.3071895424836601,2,ok
Shin0415_KoY,4,306,1.3071895424836601,2,ok
shin_mamjif,4,306,1.3071895424836601,2,ok
shiraimu46,4,306,1.3071895424836601,2,ok
shiron0129,4,306,1.3071895424836601,2,ok
shironagas,4,306,1.3071895424836601,2,ok
sicks_nine69,4,306,1.3071895424836601,2,ok
sigrdrifa,4,306,1.3071895424836601,2,ok
silver_next41,4,306,1.3071895424836601,2,ok
siro_live_0501,4,306,1.3071895424836601,2,ok
sknk00,4,306,1.3071895424836601,2,ok
skpntsu,4,306,1.3071895424836601,2,ok
Skynet7256,4,306,1.3071895424836601,2,ok
smile773,4,306,1.3071895424836601,2,ok
sobaya7,4,306,1.3071895424836601,2,ok
sora_773,4,306,1.3071895424836601,2,ok
sorao_TY,4,306,1.3071895424836601,2,ok
sou_audio,4,306,1.3071895424836601,2,ok
soumen0214,4,306,1.3071895424836601,2,ok
SouthFaraway375,4,306,1.3071895424836601,2,ok
souya1222,4,306,1.3071895424836601,2,ok
sphere0000,4,306,1.3071895424836601,2,ok
spitz08290625,4,306,1.3071895424836601,2,ok
spring29__,4,306,1.3071895424836601,2,ok
ssd_skgm,4,306,1.3071895424836601,2,ok
star_n7o,4,306,1.3071895424836601,2,ok
startline_375,4,306,1.3071895424836601,2,ok
stubblebeard,4,306,1.3071895424836601,2,ok
su3636,4,306,1.3071895424836601,2,ok
su_mel716,4,306,1.3071895424836601,2,ok
sugapi_765_741,4,306,1.3071895424836601,2,ok
sukuracchi,4,306,1.3071895424836601,2,ok
Sumi1219_Azu,4,306,1.3071895424836601,2,ok
sunnyrider7,4,306,1.3071895424836601,2,ok
supecialazu0908,4,306,1.3071895424836601,2,ok
suwakoishi,4,306,1.3071895424836601,2,ok
SUZUMIYA___,4,306,1.3071895424836601,2,ok
SyuAqua,4,306,1.3071895424836601,2,ok
t9_manno,4,306,1.3071895424836601,2,ok
t_mikaduchi,4,306,1.3071895424836601,2,ok
taisa_ye,4,306,1.3071895424836601,2,ok
takanasi0405,4,306,1.3071895424836601,2,ok
taken_ljos,4,306,1.3071895424836601,2,ok
taker0403,4,306,1.3071895424836601,2,ok
takowasa_yk,4,306,1.3071895424836601,2,ok
taku_nm7,4,306,1.3071895424836601,2,ok
takuo011,4,306,1.3071895424836601,2,ok
Tam2P,4,306,1.3071895424836601,2,ok
tam_yryr,4,306,1.3071895424836601,2,ok
Tama_siranui,4,306,1.3071895424836601,2,ok
taotakuci,4,306,1.3071895424836601,2,ok
tassieparad,4,306,1.3071895424836601,2,ok
tat_tatatt,4,306,1.3071895424836601,2,ok
tatsuta77,4,306,1.3071895424836601,2,ok
tattun1012,4,306,1.3071895424836601,2,ok
tdaraiba1222,4,306,1.3071895424836601,2,ok
teckaikatsu,4,306,1.3071895424836601,2,ok
temayute315,4,306,1.3071895424836601,2,ok
terrenceng888,4,306,1.3071895424836601,2,ok
tian7box,4,306,1.3071895424836601,2,ok
tikipon_D,4,306,1.3071895424836601,2,ok
titeizinnn,4,306,1.3071895424836601,2,ok
tktt98421891,4,306,1.3071895424836601,2,ok
tm_miko_carisa,4,306,1.3071895424836601,2,ok
tMa_1227_Daphne,4,306,1.3071895424836601,2,ok
Toingofove,4,306,1.3071895424836601,2,ok
ToiPu_bocchi,4,306,1.3071895424836601,2,ok
tokumei917,4,306,1.3071895424836601,2,ok
tom1_kuni,4,306,1.3071895424836601,2,ok
tommy1202,4,306,1.3071895424836601,2,ok
tomokamaki,4,306,1.3071895424836601,2,ok
toneyuka_muuun,4,306,1.3071895424836601,2,ok
torate2_,4,306,1.3071895424836601,2,ok
toshio1004,4,306,1.3071895424836601,2,ok
toufucchi,4,306,1.3071895424836601,2,ok
trtr26,4,306,1.3071895424836601,2,ok
TsubasaNOIR2728,4,306,1.3071895424836601,2,ok
tsuka_sunshine,4,306,1.3071895424836601,2,ok
tsuwatch,4,306,1.3071895424836601,2,ok
tukisitaniku,4,306,1.3071895424836601,2,ok
tutadani,4,306,1.3071895424836601,2,ok
tuti_Happy_Life,4,306,1.3071895424836601,2,ok
twsk0630,4,306,1.3071895424836601,2,ok
twsk630,4,306,1.3071895424836601,2,ok
tyKeP,4,306,1.3071895424836601,2,ok
tyoru_,4,306,1.3071895424836601,2,ok
uch124,4,306,1.3071895424836601,2,ok
uesaka_yuto,4,306,1.3071895424836601,2,ok
uji07,4,306,1.3071895424836601,2,ok
UL3204CDR,4,306,1.3071895424836601,2,ok
UM_shioP,4,306,1.3071895424836601,2,ok
UMA_SHIKA696,4,306,1.3071895424836601,2,ok
umikoto_x2,4,306,1.3071895424836601,2,ok
unicorn0419,4,306,1.3071895424836601,2,ok
unruly_coaster_,4,306,1.3071895424836601,2,ok
up_yourlie,4,306,1.3071895424836601,2,ok
uraji29,4,306,1.3071895424836601,2,ok
v_tikubi1919bot,4,306,1.3071895424836601,2,ok
Vag_BK,4,306,1.3071895424836601,2,ok
vanessa,4,306,1.3071895424836601,2,ok
VICTOIRE,4,306,1.3071895424836601,2,ok
volcom_tion,4,306,1.3071895424836601,2,ok
Wakidaisuki_san,4,306,1.3071895424836601,2,ok
wanderwort,4,306,1.3071895424836601,2,ok
warupunyugisu,4,306,1.3071895424836601,2,ok
wata_013,4,306,1.3071895424836601,2,ok
windvalley_,4,306,1.3071895424836601,2,ok
wr_ryu,4,306,1.3071895424836601,2,ok
wthrksn,4,306,1.3071895424836601,2,ok
wugfrom0802,4,306,1.3071895424836601,2,ok
wugzaemon,4,306,1.3071895424836601,2,ok
wulingkai,4,306,1.3071895424836601,2,ok
xnxjinxnx,4,306,1.3071895424836601,2,ok
XxARARExX,4,306,1.3071895424836601,2,ok
xxx_runa12,4,306,1.3071895424836601,2,ok
xyz0n0,4,306,1.3071895424836601,2,ok
y_R_e,4,306,1.3071895424836601,2,ok
yabebe_32,4,306,1.3071895424836601,2,ok
yakitoriume,4,306,1.3071895424836601,2,ok
yamato_nara4,4,306,1.3071895424836601,2,ok
yamimasa,4,306,1.3071895424836601,2,ok
yanchu_chu,4,306,1.3071895424836601,2,ok
yanzi781206,4,306,1.3071895424836601,2,ok
yasu__777,4,306,1.3071895424836601,2,ok
yasu_p_vv,4,306,1.3071895424836601,2,ok
yasuak129,4,306,1.3071895424836601,2,ok
yasuchin76,4,306,1.3071895424836601,2,ok
yawao,4,306,1.3071895424836601,2,ok
ykhst,4,306,1.3071895424836601,2,ok
yktn01,4,306,1.3071895424836601,2,ok
yojohan9,4,306,1.3071895424836601,2,ok
yon_you,4,306,1.3071895424836601,2,ok
yonezawajyou,4,306,1.3071895424836601,2,ok
yoshi1108srzks,4,306,1.3071895424836601,2,ok
yotta_story,4,306,1.3071895424836601,2,ok
youhei0608m,4,306,1.3071895424836601,2,ok
ysharu414,4,306,1.3071895424836601,2,ok
ytmnhy,4,306,1.3071895424836601,2,ok
yuan_sanon,4,306,1.3071895424836601,2,ok
yuduki_022,4,306,1.3071895424836601,2,ok
yuicharles,4,306,1.3071895424836601,2,ok
YuiNatsukawa,4,306,1.3071895424836601,2,ok
yuki1015,4,306,1.3071895424836601,2,ok
yukieru13,4,306,1.3071895424836601,2,ok
yukino1118,4,306,1.3071895424836601,2,ok
yumichang_man,4,306,1.3071895424836601,2,ok
yusashasha_LiSA,4,306,1.3071895424836601,2,ok
YUSEI744811311,4,306,1.3071895424836601,2,ok
yuskey912,4,306,1.3071895424836601,2,ok
yuto1342,4,306,1.3071895424836601,2,ok
yuuhorn,4,306,1.3071895424836601,2,ok
yuya9s,4,306,1.3071895424836601,2,ok
yuyu_extremists,4,306,1.3071895424836601,2,ok
zacc000,4,306,1.3071895424836601,2,ok
zaitakuotaku,4,306,1.3071895424836601,2,ok
zelard1119,4,306,1.3071895424836601,2,ok
zeus_o_honda,4,306,1.3071895424836601,2,ok
Zott,4,306,1.3071895424836601,2,ok
zukazuka_m01,4,306,1.3071895424836601,2,ok
zuzu06,4,306,1.3071895424836601,2,ok
000,4,306,1.3071895424836601,1,ok
0717323_,4,306,1.3071895424836601,1,ok
0ReStarts,4,306,1.3071895424836601,1,ok
1224_te28,4,306,1.3071895424836601,1,ok
125929260,4,306,1.3071895424836601,1,ok
13046f1,4,306,1.3071895424836601,1,ok
157cm_0616,4,306,1.3071895424836601,1,ok
17,4,306,1.3071895424836601,1,ok
2019_12_08,4,306,1.3071895424836601,1,ok
50rida,4,306,1.3071895424836601,1,ok
6u6oi,4,306,1.3071895424836601,1,ok
6z25fdwt43,4,306,1.3071895424836601,1,ok
765angel_p,4,306,1.3071895424836601,1,ok
77GX,4,306,1.3071895424836601,1,ok
77kura,4,306,1.3071895424836601,1,ok
801kun,4,306,1.3071895424836601,1,ok
873_9ag,4,306,1.3071895424836601,1,ok
931boots,4,306,1.3071895424836601,1,ok
961maskman,4,306,1.3071895424836601,1,ok
9rnte,4,306,1.3071895424836601,1,ok
_12301_,4,306,1.3071895424836601,1,ok
_6_m_w,4,306,1.3071895424836601,1,ok
____0,4,306,1.3071895424836601,1,ok
____dnd____,4,306,1.3071895424836601,1,ok
_enlcIio0,4,306,1.3071895424836601,1,ok
_kiramune410,4,306,1.3071895424836601,1,ok
_Ol28_,4,306,1.3071895424836601,1,ok
_skhm,4,306,1.3071895424836601,1,ok
_yukk0_,4,306,1.3071895424836601,1,ok
a1368s,4,306,1.3071895424836601,1,ok
a147,4,306,1.3071895424836601,1,ok
A1exMinatoooo,4,306,1.3071895424836601,1,ok
aame_anzu,4,306,1.3071895424836601,1,ok
advence,4,306,1.3071895424836601,1,ok
AguEve,4,306,1.3071895424836601,1,ok
ai12818,4,306,1.3071895424836601,1,ok
aichin177,4,306,1.3071895424836601,1,ok
Airken,4,306,1.3071895424836601,1,ok
ajinori3333,4,306,1.3071895424836601,1,ok
AkibaMadoka,4,306,1.3071895424836601,1,ok
Akibasaki,4,306,1.3071895424836601,1,ok
alakabra,4,306,1.3071895424836601,1,ok
ali_alince,4,306,1.3071895424836601,1,ok
allencarefree,4,306,1.3071895424836601,1,ok
ange_,4,306,1.3071895424836601,1,ok
ange_kilacco,4,306,1.3071895424836601,1,ok
anh1621,4,306,1.3071895424836601,1,ok
ao2325,4,306,1.3071895424836601,1,ok
apricot_nc47,4,306,1.3071895424836601,1,ok
aqinon,4,306,1.3071895424836601,1,ok
aquascutium,4,306,1.3071895424836601,1,ok
aren1214,4,306,1.3071895424836601,1,ok
argonenero,4,306,1.3071895424836601,1,ok
aroe_se3p,4,306,1.3071895424836601,1,ok
As_tomorrow,4,306,1.3071895424836601,1,ok
atleti823jr,4,306,1.3071895424836601,1,ok
atsuma,4,306,1.3071895424836601,1,ok
AU_N_ME,4,306,1.3071895424836601,1,ok
ayu_m27,4,306,1.3071895424836601,1,ok
aznyan_oji,4,306,1.3071895424836601,1,ok
bacz,4,306,1.3071895424836601,1,ok
bakura302796,4,306,1.3071895424836601,1,ok
beanpun,4,306,1.3071895424836601,1,ok
blowfish115,4,306,1.3071895424836601,1,ok
buritekka,4,306,1.3071895424836601,1,ok
c_csaachan,4,306,1.3071895424836601,1,ok
CH122E,4,306,1.3071895424836601,1,ok
Chiyuu0630,4,306,1.3071895424836601,1,ok
chome765,4,306,1.3071895424836601,1,ok
Coco_ro_Magical,4,306,1.3071895424836601,1,ok
ConcentrateLLL,4,306,1.3071895424836601,1,ok
conglomerate,4,306,1.3071895424836601,1,ok
cosmos831048,4,306,1.3071895424836601,1,ok
creche_K,4,306,1.3071895424836601,1,ok
csqthechadt,4,306,1.3071895424836601,1,ok
cxxm121,4,306,1.3071895424836601,1,ok
d_mahorowaP,4,306,1.3071895424836601,1,ok
danirukun,4,306,1.3071895424836601,1,ok
dassya3,4,306,1.3071895424836601,1,ok
daybreaksnow,4,306,1.3071895424836601,1,ok
decade_765,4,306,1.3071895424836601,1,ok
Decide,4,306,1.3071895424836601,1,ok
delbert_gordon,4,306,1.3071895424836601,1,ok
densuke334,4,306,1.3071895424836601,1,ok
deradera79,4,306,1.3071895424836601,1,ok
dibt_770,4,306,1.3071895424836601,1,ok
dmm2400,4,306,1.3071895424836601,1,ok
donabe__,4,306,1.3071895424836601,1,ok
dtian1217,4,306,1.3071895424836601,1,ok
e_rm_,4,306,1.3071895424836601,1,ok
ELBUF3020,4,306,1.3071895424836601,1,ok
ELIE3773,4,306,1.3071895424836601,1,ok
Elucidator,4,306,1.3071895424836601,1,ok
Engulf_,4,306,1.3071895424836601,1,ok
erhythm_7,4,306,1.3071895424836601,1,ok
eru_lin,4,306,1.3071895424836601,1,ok
erumoto,4,306,1.3071895424836601,1,ok
es225m,4,306,1.3071895424836601,1,ok
ether_ant,4,306,1.3071895424836601,1,ok
event_fairy_neo,4,306,1.3071895424836601,1,ok
everybbb,4,306,1.3071895424836601,1,ok
exelion708,4,306,1.3071895424836601,1,ok
fate4584,4,306,1.3071895424836601,1,ok
fgxwyzab,4,306,1.3071895424836601,1,ok
freedombot,4,306,1.3071895424836601,1,ok
fstea_V,4,306,1.3071895424836601,1,ok
FTB,4,306,1.3071895424836601,1,ok
fwdc_,4,306,1.3071895424836601,1,ok
garry57,4,306,1.3071895424836601,1,ok
gbqmk639,4,306,1.3071895424836601,1,ok
gdbstig2007,4,306,1.3071895424836601,1,ok
Genin1202,4,306,1.3071895424836601,1,ok
gijiren25,4,306,1.3071895424836601,1,ok
Gneisenau_W_M,4,306,1.3071895424836601,1,ok
gohstterorrist,4,306,1.3071895424836601,1,ok
golirauho,4,306,1.3071895424836601,1,ok
Grease_blizzard,4,306,1.3071895424836601,1,ok
guguasu_0912,4,306,1.3071895424836601,1,ok
GVGWO,4,306,1.3071895424836601,1,ok
habara39,4,306,1.3071895424836601,1,ok
hachikyuu_289,4,306,1.3071895424836601,1,ok
hakkai,4,306,1.3071895424836601,1,ok
hanahana875,4,306,1.3071895424836601,1,ok
hanakohanako875,4,306,1.3071895424836601,1,ok
hanzo_aq,4,306,1.3071895424836601,1,ok
Hapi2CHOCOLATE,4,306,1.3071895424836601,1,ok
Hara_1024,4,306,1.3071895424836601,1,ok
harahuku_,4,306,1.3071895424836601,1,ok
harth_lily,4,306,1.3071895424836601,1,ok
hayate0702,4,306,1.3071895424836601,1,ok
hayate210,4,306,1.3071895424836601,1,ok
hebelyon,4,306,1.3071895424836601,1,ok
hibiki_with_nu,4,306,1.3071895424836601,1,ok
Hime_521_57,4,306,1.3071895424836601,1,ok
Hina_love,4,306,1.3071895424836601,1,ok
HiraishinP,4,306,1.3071895424836601,1,ok
hiro510_S3,4,306,1.3071895424836601,1,ok
hiro_SG_1104,4,306,1.3071895424836601,1,ok
hirune55,4,306,1.3071895424836601,1,ok
Hitomi3kQAQ,4,306,1.3071895424836601,1,ok
hitsujidis,4,306,1.3071895424836601,1,ok
Holiday_Hao,4,306,1.3071895424836601,1,ok
Holly_carp_10,4,306,1.3071895424836601,1,ok
hone_moon,4,306,1.3071895424836601,1,ok
htht_94,4,306,1.3071895424836601,1,ok
husyodayo,4,306,1.3071895424836601,1,ok
huyu398,4,306,1.3071895424836601,1,ok
hypermaho6187,4,306,1.3071895424836601,1,ok
hyunsse5,4,306,1.3071895424836601,1,ok
i_,4,306,1.3071895424836601,1,ok
ICE_MASTER7,4,306,1.3071895424836601,1,ok
ichi_fukujun,4,306,1.3071895424836601,1,ok
innoseki7,4,306,1.3071895424836601,1,ok
inori,4,306,1.3071895424836601,1,ok
inoringo,4,306,1.3071895424836601,1,ok
inteli_corn,4,306,1.3071895424836601,1,ok
inu31644,4,306,1.3071895424836601,1,ok
io_oj,4,306,1.3071895424836601,1,ok
ITONA_P,4,306,1.3071895424836601,1,ok
iwa,4,306,1.3071895424836601,1,ok
izu0326,4,306,1.3071895424836601,1,ok
izumiiin_922,4,306,1.3071895424836601,1,ok
j_anime_store,4,306,1.3071895424836601,1,ok
jabberwockiyo,4,306,1.3071895424836601,1,ok
Jack04orca,4,306,1.3071895424836601,1,ok
jajanbojanb0,4,306,1.3071895424836601,1,ok
JayPai,4,306,1.3071895424836601,1,ok
jerry850321,4,306,1.3071895424836601,1,ok
jirokiku09,4,306,1.3071895424836601,1,ok
jisedai_akuma,4,306,1.3071895424836601,1,ok
Jump_days_candy,4,306,1.3071895424836601,1,ok
Juno_Mina,4,306,1.3071895424836601,1,ok
juntaroutrue,4,306,1.3071895424836601,1,ok
JYP,4,306,1.3071895424836601,1,ok
kae0118,4,306,1.3071895424836601,1,ok
kae_uhhi,4,306,1.3071895424836601,1,ok
kafuri_h,4,306,1.3071895424836601,1,ok
kaisugi,4,306,1.3071895424836601,1,ok
kaito748,4,306,1.3071895424836601,1,ok
kaito_anime,4,306,1.3071895424836601,1,ok
kamememe11,4,306,1.3071895424836601,1,ok
Kannazuki888,4,306,1.3071895424836601,1,ok
kapyamaguchi,4,306,1.3071895424836601,1,ok
katyou_77,4,306,1.3071895424836601,1,ok
kazji1140,4,306,1.3071895424836601,1,ok
kazu_k4zu,4,306,1.3071895424836601,1,ok
kazuki_newsen,4,306,1.3071895424836601,1,ok
keeeeko0922,4,306,1.3071895424836601,1,ok
keiSAN_71,4,306,1.3071895424836601,1,ok
keke_oi3,4,306,1.3071895424836601,1,ok
kensyo114,4,306,1.3071895424836601,1,ok
kf_style_398,4,306,1.3071895424836601,1,ok
kikusaki_01,4,306,1.3071895424836601,1,ok
Kimaguresan,4,306,1.3071895424836601,1,ok
king44p,4,306,1.3071895424836601,1,ok
kinokonoko,4,306,1.3071895424836601,1,ok
kiri_rko,4,306,1.3071895424836601,1,ok
kiri_rrss0319,4,306,1.3071895424836601,1,ok
kirito464,4,306,1.3071895424836601,1,ok
kkh__O12,4,306,1.3071895424836601,1,ok
kkoro_m,4,306,1.3071895424836601,1,ok
kmkm28,4,306,1.3071895424836601,1,ok
kns_alicegirl,4,306,1.3071895424836601,1,ok
ko1028king,4,306,1.3071895424836601,1,ok
ko_asakura,4,306,1.3071895424836601,1,ok
koharusze,4,306,1.3071895424836601,1,ok
Kokochmt,4,306,1.3071895424836601,1,ok
kosyou_tkkm524,4,306,1.3071895424836601,1,ok
kotonoha89,4,306,1.3071895424836601,1,ok
kr128hrs,4,306,1.3071895424836601,1,ok
krnkorinya,4,306,1.3071895424836601,1,ok
KTKtky7567,4,306,1.3071895424836601,1,ok
kuhron2501,4,306,1.3071895424836601,1,ok
Kuma_88659,4,306,1.3071895424836601,1,ok
kurichaaa,4,306,1.3071895424836601,1,ok
kurukkusu81,4,306,1.3071895424836601,1,ok
kyonkiti,4,306,1.3071895424836601,1,ok
kyube_p,4,306,1.3071895424836601,1,ok
kyunyan,4,306,1.3071895424836601,1,ok
Lamiel_1003,4,306,1.3071895424836601,1,ok
lego0228,4,306,1.3071895424836601,1,ok
LeokidJN,4,306,1.3071895424836601,1,ok
Leon_G,4,306,1.3071895424836601,1,ok
LeonoIppo,4,306,1.3071895424836601,1,ok
lethe63,4,306,1.3071895424836601,1,ok
lightwree,4,306,1.3071895424836601,1,ok
liliney_ao,4,306,1.3071895424836601,1,ok
look795,4,306,1.3071895424836601,1,ok
luv_lelouch,4,306,1.3071895424836601,1,ok
macaron,4,306,1.3071895424836601,1,ok
mad.hectic69,4,306,1.3071895424836601,1,ok
makikotori23,4,306,1.3071895424836601,1,ok
makikotori24,4,306,1.3071895424836601,1,ok
malkovichnoana,4,306,1.3071895424836601,1,ok
mame_3152,4,306,1.3071895424836601,1,ok
mame_corom,4,306,1.3071895424836601,1,ok
mamolover,4,306,1.3071895424836601,1,ok
mamu,4,306,1.3071895424836601,1,ok
mangatarou26,4,306,1.3071895424836601,1,ok
Manodainya,4,306,1.3071895424836601,1,ok
marcotang25,4,306,1.3071895424836601,1,ok
maromaro_momo,4,306,1.3071895424836601,1,ok
matrix634,4,306,1.3071895424836601,1,ok
maxwell,4,306,1.3071895424836601,1,ok
me_yukisora,4,306,1.3071895424836601,1,ok
Meguru2238,4,306,1.3071895424836601,1,ok
merborn_root,4,306,1.3071895424836601,1,ok
messe_padd,4,306,1.3071895424836601,1,ok
meteor2263,4,306,1.3071895424836601,1,ok
MI_fafnir,4,306,1.3071895424836601,1,ok
mikaduki,4,306,1.3071895424836601,1,ok
mikanumai,4,306,1.3071895424836601,1,ok
millshare_hide,4,306,1.3071895424836601,1,ok
minaco_solders,4,306,1.3071895424836601,1,ok
minoru,4,306,1.3071895424836601,1,ok
miraclemoon711,4,306,1.3071895424836601,1,ok
mksing_,4,306,1.3071895424836601,1,ok
mocakit3379,4,306,1.3071895424836601,1,ok
monchi21,4,306,1.3071895424836601,1,ok
monmon,4,306,1.3071895424836601,1,ok
Monoeye2093,4,306,1.3071895424836601,1,ok
MoRikuma,4,306,1.3071895424836601,1,ok
msxofkec,4,306,1.3071895424836601,1,ok
mujirushi_alac,4,306,1.3071895424836601,1,ok
musuko1118,4,306,1.3071895424836601,1,ok
mutchan1015,4,306,1.3071895424836601,1,ok
mw_pbb,4,306,1.3071895424836601,1,ok
MyiPictures,4,306,1.3071895424836601,1,ok
naaaaaasu333,4,306,1.3071895424836601,1,ok
nakau077,4,306,1.3071895424836601,1,ok
Nalhai_Hibi,4,306,1.3071895424836601,1,ok
nami_namisan,4,306,1.3071895424836601,1,ok
nanamiroyyy0809,4,306,1.3071895424836601,1,ok
nanana_naa,4,306,1.3071895424836601,1,ok
nao__,4,306,1.3071895424836601,1,ok
naobatyan,4,306,1.3071895424836601,1,ok
natsubi_inamin,4,306,1.3071895424836601,1,ok
ndshhm,4,306,1.3071895424836601,1,ok
Next_zanya,4,306,1.3071895424836601,1,ok
Ni_Kotori_Riko,4,306,1.3071895424836601,1,ok
nikoumi0315,4,306,1.3071895424836601,1,ok
nina27sakura,4,306,1.3071895424836601,1,ok
nk__ta3,4,306,1.3071895424836601,1,ok
nm4179love,4,306,1.3071895424836601,1,ok
nmnk,4,306,1.3071895424836601,1,ok
no_kizuna,4,306,1.3071895424836601,1,ok
NomerKu120,4,306,1.3071895424836601,1,ok
nonametyandayo,4,306,1.3071895424836601,1,ok
Noppe0,4,306,1.3071895424836601,1,ok
norichaniccolo,4,306,1.3071895424836601,1,ok
noroshi33,4,306,1.3071895424836601,1,ok
novou89,4,306,1.3071895424836601,1,ok
now,4,306,1.3071895424836601,1,ok
NR_03_8210,4,306,1.3071895424836601,1,ok
nsi7,4,306,1.3071895424836601,1,ok
numa_arerenren,4,306,1.3071895424836601,1,ok
Nuwhandeyoh,4,306,1.3071895424836601,1,ok
NXSONG,4,306,1.3071895424836601,1,ok
o128_lvxxx,4,306,1.3071895424836601,1,ok
o_QuLa,4,306,1.3071895424836601,1,ok
oct_46,4,306,1.3071895424836601,1,ok
Oda_yohane,4,306,1.3071895424836601,1,ok
ogumadono,4,306,1.3071895424836601,1,ok
oiryoiryo,4,306,1.3071895424836601,1,ok
okumaru0616,4,306,1.3071895424836601,1,ok
oliveoilsaba,4,306,1.3071895424836601,1,ok
ona_niko,4,306,1.3071895424836601,1,ok
orueeru,4,306,1.3071895424836601,1,ok
oshi_ice712,4,306,1.3071895424836601,1,ok
otoe_muon1013,4,306,1.3071895424836601,1,ok
oza_nk_ki,4,306,1.3071895424836601,1,ok
p_vulpestra,4,306,1.3071895424836601,1,ok
PackyBuckingham,4,306,1.3071895424836601,1,ok
paori9uest,4,306,1.3071895424836601,1,ok
ParaDX19981550,4,306,1.3071895424836601,1,ok
parasite_doll,4,306,1.3071895424836601,1,ok
pecchama,4,306,1.3071895424836601,1,ok
pei_muuun,4,306,1.3071895424836601,1,ok
Perfect_Aimin,4,306,1.3071895424836601,1,ok
Petit,4,306,1.3071895424836601,1,ok
Phoenix_No38,4,306,1.3071895424836601,1,ok
pipI_q,4,306,1.3071895424836601,1,ok
piyopiyo_82,4,306,1.3071895424836601,1,ok
PLUTO,4,306,1.3071895424836601,1,ok
Pon175,4,306,1.3071895424836601,1,ok
Pono,4,306,1.3071895424836601,1,ok
poponotann0113,4,306,1.3071895424836601,1,ok
pp_111,4,306,1.3071895424836601,1,ok
pp_fkr112,4,306,1.3071895424836601,1,ok
primegoal2000,4,306,1.3071895424836601,1,ok
Pringles_kmr,4,306,1.3071895424836601,1,ok
pulltab2,4,306,1.3071895424836601,1,ok
puppuka_shoyu,4,306,1.3071895424836601,1,ok
Ragis_P,4,306,1.3071895424836601,1,ok
raku_p,4,306,1.3071895424836601,1,ok
rastak_dian,4,306,1.3071895424836601,1,ok
razerball206,4,306,1.3071895424836601,1,ok
reito91,4,306,1.3071895424836601,1,ok
Reiya,4,306,1.3071895424836601,1,ok
ri,4,306,1.3071895424836601,1,ok
Rice7stars,4,306,1.3071895424836601,1,ok
Rikoran_2624,4,306,1.3071895424836601,1,ok
rimu_ai_ruru,4,306,1.3071895424836601,1,ok
ringo_ame_2000,4,306,1.3071895424836601,1,ok
rinrin1967,4,306,1.3071895424836601,1,ok
Rio08190819,4,306,1.3071895424836601,1,ok
RocKyan_72213,4,306,1.3071895424836601,1,ok
route0815,4,306,1.3071895424836601,1,ok
rumi,4,306,1.3071895424836601,1,ok
rune_radia,4,306,1.3071895424836601,1,ok
Ryabina,4,306,1.3071895424836601,1,ok
ryota0322,4,306,1.3071895424836601,1,ok
s700n,4,306,1.3071895424836601,1,ok
sakura_a_2,4,306,1.3071895424836601,1,ok
Sakura_Fubuki_,4,306,1.3071895424836601,1,ok
salf_flex,4,306,1.3071895424836601,1,ok
Samson,4,306,1.3071895424836601,1,ok
saopiece_,4,306,1.3071895424836601,1,ok
sarinosukemon,4,306,1.3071895424836601,1,ok
satomaru,4,306,1.3071895424836601,1,ok
Scarlet564,4,306,1.3071895424836601,1,ok
scfnx,4,306,1.3071895424836601,1,ok
seaurchin3669,4,306,1.3071895424836601,1,ok
sechigalion0209,4,306,1.3071895424836601,1,ok
sei_ten,4,306,1.3071895424836601,1,ok
